casualty_id,vehicle_reference,casualty_class,sex_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
29373,2,2,1,6,3,0,0,2,0,0,9,1,3
29374,1,1,1,6,3,0,0,0,0,0,1,1,2
29375,2,1,1,5,3,0,0,0,0,0,1,1,2
29376,1,1,1,4,3,0,0,0,0,0,1,1,4
29377,1,1,1,7,3,0,0,0,0,0,3,1,4
29378,1,3,1,6,3,5,2,0,0,0,0,3,8
29379,1,1,2,6,3,0,0,0,0,0,9,1,3
29380,1,1,1,9,3,0,0,0,0,0,1,1,1
29381,2,1,1,5,3,0,0,0,0,0,90,1,2
29382,1,1,2,7,3,0,0,0,0,0,9,1,6
29383,2,1,2,6,3,0,0,0,0,0,9,1,2
29384,2,1,1,5,3,0,0,0,0,0,23,1,1
29385,1,1,1,6,3,0,0,0,0,0,1,1,5
29386,4,1,1,6,3,0,0,0,0,0,3,1,3
29387,2,1,2,7,2,0,0,0,0,0,1,1,6
29388,1,1,1,7,3,0,0,0,0,0,9,1,2
29389,1,1,1,8,3,0,0,0,0,0,8,1,7
29390,1,1,1,6,3,0,0,0,0,0,9,1,1
29391,1,3,2,5,3,1,1,0,0,0,0,1,2
29392,1,1,1,5,3,0,0,0,0,0,9,1,6
29393,1,3,2,10,2,1,3,0,0,0,0,1,7
29394,1,1,1,6,3,0,0,0,0,0,3,1,4
29395,1,1,1,10,3,0,0,0,0,0,9,9,11
29396,2,1,1,11,3,0,0,0,0,0,9,1,3
29397,2,2,2,11,3,0,0,1,0,0,9,1,3
29398,1,1,2,6,3,0,0,0,0,0,9,1,5
29399,1,1,1,6,3,0,0,0,0,0,9,1,5
29400,2,1,1,4,3,0,0,0,0,0,3,1,2
29401,1,1,1,5,3,0,0,0,0,0,3,1,5
29402,1,1,2,7,3,0,0,0,0,0,9,1,5
29403,1,1,1,5,3,0,0,0,0,0,3,1,2
29404,1,1,2,7,3,0,0,0,0,0,9,1,2
29405,1,1,1,5,3,0,0,0,0,0,3,1,3
29406,2,1,1,8,3,0,0,0,0,0,1,1,3
29407,1,1,1,8,3,0,0,0,0,0,8,1,5
29408,1,3,2,5,3,1,1,0,0,0,0,1,5
29409,2,1,1,7,3,0,0,0,0,0,3,1,1
29410,1,3,1,11,2,5,1,0,0,0,0,1,2
29411,1,3,1,5,3,9,5,0,0,0,0,1,7
29412,1,3,1,4,3,1,3,0,0,0,0,1,3
29413,1,3,2,9,2,5,3,0,0,0,0,1,7
29414,2,1,1,6,3,0,0,0,0,0,3,1,5
29415,1,3,2,8,3,1,3,0,0,0,0,1,6
29416,1,1,1,6,2,0,0,0,0,0,1,1,4
29417,1,1,2,6,3,0,0,0,0,0,9,1,2
29418,2,1,2,6,2,0,0,0,0,0,1,1,2
29419,1,3,2,8,3,1,3,0,0,0,0,1,2
29420,1,3,2,11,3,5,3,0,0,0,0,1,6
29421,1,3,1,5,3,5,3,0,0,0,0,1,3
29422,1,1,2,7,3,0,0,0,0,0,9,1,3
29423,1,1,1,6,3,0,0,0,0,0,3,1,6
29424,1,1,1,6,3,0,0,0,0,0,3,1,3
29425,3,1,1,6,3,0,0,0,0,0,3,1,3
29426,1,3,2,8,3,8,3,0,0,0,0,1,3
29427,1,1,1,5,3,0,0,0,0,0,1,1,1
29428,1,3,2,8,3,1,1,0,0,0,0,1,6
29429,1,3,1,3,3,5,1,0,0,0,0,1,7
29430,1,3,2,10,2,4,1,0,0,0,0,1,2
29431,1,1,1,6,2,0,0,0,0,0,1,1,8
29432,1,1,2,5,3,0,0,0,0,0,4,9,11
29433,1,3,1,6,2,1,9,0,0,0,0,1,2
29434,1,3,2,6,3,1,3,0,0,0,0,1,2
29435,2,1,1,9,3,0,0,0,0,0,9,9,11
29436,1,1,1,7,3,0,0,0,0,0,8,1,9
29437,2,3,2,6,3,9,5,0,0,0,0,1,4
29438,1,1,1,6,3,0,0,0,0,0,3,1,5
29439,1,1,1,5,3,0,0,0,0,0,9,1,2
29440,2,1,1,9,3,0,0,0,0,0,9,1,7
29441,1,1,1,6,3,0,0,0,0,0,9,1,4
29442,2,1,1,7,3,0,0,0,0,0,3,1,4
29443,1,1,1,9,3,0,0,0,0,0,9,1,5
29444,2,1,1,8,2,0,0,0,0,0,4,1,4
29445,1,1,1,5,3,0,0,0,0,0,9,1,7
29446,2,1,1,6,3,0,0,0,0,0,1,1,5
29447,1,1,2,7,3,0,0,0,0,0,1,1,3
29448,1,1,2,5,3,0,0,0,0,0,9,1,8
29449,1,1,1,5,3,0,0,0,0,0,90,1,3
29450,2,1,1,9,3,0,0,0,0,0,9,9,11
29451,1,3,1,7,3,6,9,0,0,1,0,1,3
29452,2,1,1,8,3,0,0,0,0,0,1,1,5
29453,1,3,2,2,3,5,1,0,0,0,0,1,4
29454,1,3,2,7,3,5,1,0,0,0,0,1,4
29455,1,1,1,6,3,0,0,0,0,0,9,1,1
29456,1,1,1,7,3,0,0,0,0,0,90,1,3
29457,1,3,1,7,3,9,5,0,0,0,0,1,7
29458,1,1,1,5,3,0,0,0,0,0,3,1,3
29459,1,1,1,7,3,0,0,0,0,0,8,1,4
29460,1,1,2,7,3,0,0,0,0,0,1,1,9
29461,2,1,1,8,3,0,0,0,0,0,1,1,3
29462,1,3,1,10,3,5,3,0,0,0,0,1,4
29463,2,1,2,4,3,0,0,0,0,0,3,1,1
29464,2,1,1,8,3,0,0,0,0,0,1,1,4
29465,1,1,1,6,3,0,0,0,0,0,1,1,4
29466,2,1,1,9,2,0,0,0,0,0,3,1,5
29467,1,2,1,11,3,0,0,0,2,0,11,1,3
29468,2,1,1,8,3,0,0,0,0,0,9,1,4
29469,2,1,1,6,3,0,0,0,0,0,1,1,2
29470,1,1,1,5,3,0,0,0,0,0,3,1,6
29471,1,2,2,5,3,0,0,1,0,0,9,1,3
29472,2,1,1,4,3,0,0,0,0,0,3,1,3
29473,1,1,1,7,3,0,0,0,0,0,1,1,1
29474,2,1,2,7,3,0,0,0,0,0,9,1,4
29475,1,3,1,9,3,4,1,0,0,0,0,1,1
29476,1,1,1,7,3,0,0,0,0,0,9,1,4
29477,1,1,2,9,3,0,0,0,0,0,9,1,4
29478,1,1,1,8,3,0,0,0,0,0,1,1,3
29479,1,1,1,5,3,0,0,0,0,0,1,1,2
29480,1,2,1,11,3,0,0,0,3,0,11,1,3
29481,2,1,2,7,3,0,0,0,0,0,9,1,5
29482,3,1,2,8,3,0,0,0,0,0,9,1,5
29483,1,1,1,8,3,0,0,0,0,0,9,1,2
29484,1,2,2,5,3,0,0,1,0,0,9,1,2
29485,1,2,2,3,3,0,0,2,0,0,9,1,2
29486,1,1,1,6,3,0,0,0,0,0,1,1,1
29487,1,1,2,5,3,0,0,0,0,0,9,1,5
29488,1,2,2,5,2,0,0,1,0,0,9,1,8
29489,1,1,2,5,3,0,0,0,0,0,9,1,5
29490,1,1,1,6,3,0,0,0,0,0,1,1,4
29491,1,3,1,6,3,5,1,0,0,0,0,1,2
29492,2,1,1,8,3,0,0,0,0,0,1,1,6
29493,1,1,1,5,3,0,0,0,0,0,23,1,2
29494,1,3,2,8,2,5,2,0,0,0,0,1,1
29495,2,1,1,6,3,0,0,0,0,0,3,1,3
29496,2,1,2,6,3,0,0,0,0,0,1,1,8
29497,1,1,1,4,3,0,0,0,0,0,9,1,5
29498,2,1,1,9,3,0,0,0,0,0,19,1,4
29499,1,1,2,7,2,0,0,0,0,0,9,1,3
29500,1,2,2,11,3,0,0,0,4,0,11,1,2
29501,1,2,1,11,3,0,0,0,4,0,11,1,2
29502,2,1,1,7,3,0,0,0,0,0,1,1,3
29503,1,1,1,6,2,0,0,0,0,0,9,1,2
29504,2,1,1,7,3,0,0,0,0,0,3,1,4
29505,1,1,1,6,3,0,0,0,0,0,9,1,6
29506,1,1,2,8,2,0,0,0,0,0,1,1,6
29507,1,1,1,6,3,0,0,0,0,0,9,1,4
29508,1,2,9,7,3,0,0,1,0,0,9,1,4
29509,1,2,9,7,3,0,0,2,0,0,9,1,4
29510,1,1,2,8,3,0,0,0,0,0,9,1,6
29511,1,2,2,6,3,0,0,1,0,0,9,1,5
29512,1,3,2,8,3,4,3,0,0,0,0,9,11
29513,1,2,1,7,3,0,0,0,4,0,11,1,5
29514,2,1,1,5,3,0,0,0,0,0,1,1,3
29515,1,3,2,5,3,1,3,0,0,0,0,1,7
29516,2,1,1,4,3,0,0,0,0,0,3,9,11
29517,1,1,1,8,3,0,0,0,0,0,1,1,2
29518,2,1,1,6,3,0,0,0,0,0,3,1,3
29519,2,1,1,5,3,0,0,0,0,0,4,1,1
29520,1,1,2,7,3,0,0,0,0,0,1,1,2
29521,1,3,1,3,2,5,3,0,0,0,0,1,4
29522,1,1,1,8,3,0,0,0,0,0,1,1,6
29523,1,3,1,8,3,10,9,0,0,0,0,1,2
29524,1,3,2,6,3,5,1,0,0,0,0,1,10
29525,1,1,1,8,3,0,0,0,0,0,3,1,7
29526,1,1,1,7,3,0,0,0,0,0,9,1,4
29527,1,2,1,6,3,0,0,1,0,0,9,1,4
29528,1,1,1,4,2,0,0,0,0,0,3,1,4
29529,1,3,2,7,3,1,1,0,0,0,0,1,2
29530,1,1,1,6,3,0,0,0,0,0,2,1,4
29531,1,3,2,10,3,10,9,0,0,0,0,1,7
29532,1,1,1,6,3,0,0,0,0,0,9,1,2
29533,1,1,1,7,3,0,0,0,0,0,1,1,7
29534,1,1,1,4,3,0,0,0,0,0,3,1,1
29535,1,3,1,10,3,1,1,0,0,0,0,1,3
29536,2,1,2,9,3,0,0,0,0,0,9,3,10
29537,1,3,1,9,3,5,1,0,0,0,0,1,9
29538,1,3,1,3,2,8,1,0,0,0,0,1,1
29539,2,1,2,6,3,0,0,0,0,0,9,1,4
29540,2,2,1,7,3,0,0,1,0,0,9,9,11
29541,1,1,1,4,3,0,0,0,0,0,9,1,3
29542,1,2,1,10,3,0,0,0,4,0,11,9,11
29543,1,3,1,8,3,1,1,0,0,0,0,1,3
29544,1,1,2,6,3,0,0,0,0,0,9,9,11
29545,2,2,1,4,3,0,0,1,0,0,9,9,11
29546,2,1,1,7,2,0,0,0,0,0,1,1,8
29547,1,1,1,8,1,0,0,0,0,0,97,1,4
29548,2,1,1,9,3,0,0,0,0,0,9,1,6
29549,1,1,1,6,3,0,0,0,0,0,9,1,1
29550,2,1,2,9,2,0,0,0,0,0,97,1,5
29551,1,3,1,5,2,6,7,0,0,2,0,1,2
29552,2,1,2,7,3,0,0,0,0,0,9,1,9
29553,1,1,1,6,3,0,0,0,0,0,97,1,1
29554,1,3,1,3,3,9,7,0,0,0,0,1,2
29555,2,2,1,4,2,0,0,1,0,0,9,1,5
29556,2,1,1,9,2,0,0,0,0,0,1,1,6
29557,1,1,1,10,3,0,0,0,0,0,9,1,3
29558,1,3,1,3,3,1,3,0,0,0,0,1,1
29559,2,1,2,9,3,0,0,0,0,0,9,2,10
29560,2,1,1,7,3,0,0,0,0,0,97,3,7
29561,1,1,1,5,3,0,0,0,0,0,9,1,6
29562,3,1,2,6,3,0,0,0,0,0,9,1,3
29563,1,3,1,9,3,5,4,0,0,0,0,1,4
29564,1,1,1,5,3,0,0,0,0,0,9,1,6
29565,1,1,1,6,3,0,0,0,0,0,9,1,5
29566,2,1,2,7,2,0,0,0,0,0,9,1,1
29567,2,1,1,8,2,0,0,0,0,0,1,1,1
29568,1,1,2,8,3,0,0,0,0,0,9,1,3
29569,2,1,2,5,3,0,0,0,0,0,9,1,8
29570,1,1,1,6,3,0,0,0,0,0,9,1,4
29571,1,3,2,3,3,5,1,0,0,0,0,1,5
29572,1,3,1,6,3,10,7,0,0,0,0,1,1
29573,1,3,2,6,3,10,7,0,0,0,0,1,1
29574,2,2,2,4,3,0,0,2,0,0,9,3,11
29575,2,1,1,4,2,0,0,0,0,0,1,1,1
29576,1,1,1,10,3,0,0,0,0,0,9,1,9
29577,1,2,1,11,1,0,0,1,0,0,9,1,1
29578,3,1,1,9,2,0,0,0,0,0,9,1,4
29579,1,3,2,7,3,4,1,0,0,0,0,1,1
29580,2,1,2,6,3,0,0,0,0,0,23,9,11
29581,1,1,1,6,3,0,0,0,0,0,3,1,1
29582,2,1,1,8,3,0,0,0,0,0,19,1,3
29583,1,3,1,3,2,5,9,0,0,0,0,1,9
29584,2,1,1,7,3,0,0,0,0,0,1,1,2
29585,2,1,1,6,3,0,0,0,0,0,1,1,5
29586,1,1,2,8,3,0,0,0,0,0,9,1,2
29587,2,1,1,6,2,0,0,0,0,0,1,1,6
29588,1,1,1,6,2,0,0,0,0,0,1,1,6
29589,1,1,1,6,3,0,0,0,0,0,3,1,2
29590,1,1,1,6,3,0,0,0,0,0,1,1,2
29591,1,1,1,7,3,0,0,0,0,0,9,1,4
29592,2,1,1,6,3,0,0,0,0,0,1,1,2
29593,1,3,1,7,2,5,9,0,0,0,0,1,10
29594,1,2,1,7,3,0,0,1,0,0,9,1,9
29595,1,1,1,9,3,0,0,0,0,0,90,1,8
29596,1,3,1,4,3,1,9,0,0,0,0,1,3
29597,2,1,1,4,3,0,0,0,0,0,90,1,5
29598,2,1,1,7,2,0,0,0,0,0,1,1,2
29599,1,1,1,6,3,0,0,0,0,0,1,1,5
29600,1,1,2,7,3,0,0,0,0,0,3,1,6
29601,1,3,2,3,3,5,3,0,0,0,0,1,3
29602,1,3,2,3,2,3,1,0,0,0,0,1,2
29603,1,1,2,9,3,0,0,0,0,0,9,1,2
29604,1,2,1,6,3,0,0,1,0,0,9,1,2
29605,1,3,1,7,3,6,9,0,0,0,0,1,3
29606,1,1,1,6,3,0,0,0,0,0,9,1,2
29607,1,3,2,6,2,5,3,0,0,0,0,1,2
29608,1,2,2,11,3,0,0,0,2,0,11,1,6
29609,2,1,1,9,3,0,0,0,0,0,1,1,7
29610,2,1,1,6,3,0,0,0,0,0,3,1,3
29611,1,1,1,7,3,0,0,0,0,0,1,1,7
29612,2,1,1,8,3,0,0,0,0,0,3,1,4
29613,1,1,1,6,3,0,0,0,0,0,9,1,2
29614,1,3,1,8,3,4,1,0,0,0,0,1,2
29615,1,3,1,3,2,8,1,0,0,0,0,1,3
29616,1,1,2,6,3,0,0,0,0,0,9,1,2
29617,2,1,2,6,3,0,0,0,0,0,1,9,11
29618,2,1,1,8,3,0,0,0,0,0,3,1,6
29619,2,1,1,6,3,0,0,0,0,0,3,1,8
29620,2,1,1,5,3,0,0,0,0,0,1,1,1
29621,2,1,1,6,2,0,0,0,0,0,1,1,2
29622,2,1,2,5,3,0,0,0,0,0,4,1,7
29623,1,3,2,6,2,5,3,0,0,0,0,1,7
29624,1,1,2,7,3,0,0,0,0,0,9,1,2
29625,1,3,2,5,3,1,1,0,0,0,0,1,1
29626,1,1,2,6,3,0,0,0,0,0,1,1,7
29627,1,1,1,5,3,0,0,0,0,0,3,1,3
29628,1,3,1,3,3,5,4,0,0,0,0,1,1
29629,1,2,2,6,3,0,0,2,0,0,8,1,2
29630,1,3,1,3,2,10,9,0,0,0,0,1,3
29631,1,3,2,10,3,8,1,0,0,0,0,1,2
29632,2,1,1,6,2,0,0,0,0,0,3,1,5
29633,1,1,9,6,3,0,0,0,0,0,1,1,5
29634,3,1,9,7,3,0,0,0,0,0,1,1,4
29635,1,1,2,6,3,0,0,0,0,0,3,1,1
29636,1,1,1,7,3,0,0,0,0,0,3,1,1
29637,2,1,1,6,2,0,0,0,0,0,1,9,11
29638,2,1,1,8,2,0,0,0,0,0,1,1,9
29639,2,1,1,6,3,0,0,0,0,0,3,1,3
29640,1,3,2,6,2,5,1,0,0,0,0,1,2
29641,2,1,1,6,3,0,0,0,0,0,1,1,1
29642,1,2,2,7,3,0,0,0,4,0,11,1,4
29643,1,1,1,6,3,0,0,0,0,0,9,1,1
29644,1,1,1,7,3,0,0,0,0,0,4,1,5
29645,1,1,1,6,3,0,0,0,0,0,2,1,3
29646,2,1,1,7,3,0,0,0,0,0,1,1,1
29647,2,1,1,4,3,0,0,0,0,0,3,1,4
29648,2,1,1,8,3,0,0,0,0,0,3,9,11
29649,2,1,1,6,3,0,0,0,0,0,3,1,3
29650,2,1,1,6,3,0,0,0,0,0,3,1,2
29651,1,1,1,8,3,0,0,0,0,0,3,1,5
29652,1,1,1,5,3,0,0,0,0,0,1,1,6
29653,1,3,1,4,1,5,9,0,0,0,0,1,5
29654,1,1,2,7,3,0,0,0,0,0,9,1,4
29655,2,1,2,7,3,0,0,0,0,0,9,9,11
29656,1,1,1,7,3,0,0,0,0,0,3,1,2
29657,2,1,1,9,2,0,0,0,0,0,1,1,7
29658,1,1,1,6,3,0,0,0,0,0,3,1,5
29659,1,2,2,6,3,0,0,1,0,0,9,1,10
29660,1,3,2,8,2,9,7,0,0,0,0,1,1
29661,1,1,1,10,3,0,0,0,0,0,1,1,4
29662,2,1,1,5,3,0,0,0,0,0,3,1,3
29663,2,1,1,7,3,0,0,0,0,0,1,9,11
29664,1,1,1,4,3,0,0,0,0,0,9,1,4
29665,2,1,1,6,3,0,0,0,0,0,9,1,3
29666,1,1,1,6,3,0,0,0,0,0,9,1,3
29667,1,1,1,5,3,0,0,0,0,0,9,1,1
29668,1,2,1,6,3,0,0,1,0,0,9,1,1
29669,1,2,1,5,3,0,0,2,0,0,9,1,1
29670,2,1,2,9,3,0,0,0,0,0,1,1,7
29671,1,3,1,10,3,5,1,0,0,0,0,9,11
29672,2,1,2,8,3,0,0,0,0,0,98,2,9
29673,1,1,2,3,3,0,0,0,0,0,1,3,9
29674,1,1,1,11,3,0,0,0,0,0,9,1,4
29675,1,2,2,11,3,0,0,1,0,0,9,1,4
29676,2,1,1,9,3,0,0,0,0,0,9,1,4
29677,1,3,2,10,1,8,5,0,0,0,0,1,4
29678,1,1,2,8,3,0,0,0,0,0,9,1,3
29679,2,1,2,6,2,0,0,0,0,0,9,1,9
29680,1,1,2,4,2,0,0,0,0,0,9,2,7
29681,2,1,1,8,3,0,0,0,0,0,9,1,7
29682,1,1,1,7,2,0,0,0,0,0,9,1,5
29683,1,1,1,7,2,0,0,0,0,0,98,1,7
29684,1,1,1,4,3,0,0,0,0,0,98,2,8
29685,1,2,1,4,3,0,0,1,0,0,9,3,8
29686,1,1,2,6,3,0,0,0,0,0,9,2,7
29687,2,1,2,5,3,0,0,0,0,0,9,2,3
29688,2,2,1,1,3,0,0,2,0,0,9,2,3
29689,1,1,2,8,2,0,0,0,0,0,9,1,1
29690,2,1,2,7,3,0,0,0,0,0,9,1,2
29691,2,2,1,5,3,0,0,2,0,0,9,1,1
29692,3,1,2,7,3,0,0,0,0,0,9,1,3
29693,3,2,2,10,3,0,0,1,0,0,9,1,1
29694,1,3,2,8,3,5,3,0,0,0,0,9,11
29695,1,1,1,6,3,0,0,0,0,0,9,1,4
29696,1,2,2,5,3,0,0,1,0,0,9,1,4
29697,1,2,1,4,3,0,0,1,0,0,9,1,7
29698,1,1,2,7,2,0,0,0,0,0,9,1,4
29699,2,2,1,5,3,0,0,2,0,0,9,3,6
29700,2,2,1,6,3,0,0,1,0,0,9,1,1
29701,2,1,1,5,3,0,0,0,0,0,1,1,1
29702,2,1,1,7,3,0,0,0,0,0,9,1,1
29703,2,2,2,5,3,0,0,1,0,0,9,1,1
29704,1,3,1,11,1,5,1,0,0,0,0,2,9
29705,1,1,1,11,3,0,0,0,0,0,9,1,8
29706,2,1,1,9,2,0,0,0,0,0,97,1,3
29707,1,3,1,8,3,5,9,0,0,0,0,1,7
29708,1,3,1,3,2,8,8,0,0,0,0,9,11
29709,1,3,1,3,3,8,8,0,0,0,0,9,11
29710,1,1,1,10,3,0,0,0,0,0,9,1,1
29711,2,2,2,6,3,0,0,1,0,0,9,1,3
29712,2,1,1,6,2,0,0,0,0,0,9,1,2
29713,2,1,1,4,2,0,0,0,0,0,97,1,6
29714,3,1,1,8,2,0,0,0,0,0,97,1,6
29715,2,1,1,6,3,0,0,0,0,0,1,1,5
29716,1,1,1,5,3,0,0,0,0,0,3,1,7
29717,1,1,1,6,3,0,0,0,0,0,1,1,5
29718,1,1,1,7,3,0,0,0,0,0,1,1,3
29719,1,1,1,6,3,0,0,0,0,0,3,1,8
29720,1,3,2,9,2,5,9,0,0,0,0,1,1
29721,1,2,2,6,3,0,0,9,0,0,9,1,5
29722,1,2,2,7,3,0,0,2,0,0,9,1,3
29723,1,3,2,6,3,10,9,0,0,0,0,1,4
29724,1,1,1,5,3,0,0,0,0,0,3,1,2
29725,2,1,1,9,3,0,0,0,0,0,1,1,5
29726,1,1,1,7,3,0,0,0,0,0,9,1,2
29727,2,1,1,4,2,0,0,0,0,0,1,1,2
29728,1,1,2,4,3,0,0,0,0,0,9,1,2
29729,1,1,1,5,2,0,0,0,0,0,1,1,3
29730,1,1,1,6,3,0,0,0,0,0,3,1,6
29731,1,3,1,9,3,6,9,0,0,0,0,1,6
29732,1,1,2,6,3,0,0,0,0,0,1,1,2
29733,2,1,1,6,3,0,0,0,0,0,3,1,4
29734,1,1,1,9,3,0,0,0,0,0,9,1,3
29735,2,1,1,4,2,0,0,0,0,0,1,1,1
29736,2,1,1,5,3,0,0,0,0,0,1,1,3
29737,2,1,1,8,3,0,0,0,0,0,9,1,4
29738,2,2,1,6,3,0,0,1,0,0,9,1,4
29739,2,1,2,8,3,0,0,0,0,0,1,1,6
29740,1,1,2,7,3,0,0,0,0,0,9,1,2
29741,1,1,1,7,2,0,0,0,0,0,23,1,3
29742,1,1,1,7,3,0,0,0,0,0,3,1,6
29743,1,1,1,4,3,0,0,0,0,0,9,1,4
29744,1,3,2,7,3,1,9,0,0,0,0,1,7
29745,1,2,2,11,3,0,0,1,0,0,9,1,7
29746,1,3,1,3,3,1,1,0,0,0,0,1,1
29747,2,1,2,7,2,0,0,0,0,0,1,1,2
29748,1,1,1,6,2,0,0,0,0,0,23,1,6
29749,1,2,2,8,3,0,0,0,3,0,11,1,2
29750,1,1,2,8,3,0,0,0,0,0,9,1,6
29751,1,2,9,7,3,0,0,1,0,0,9,1,6
29752,1,1,1,9,3,0,0,0,0,0,5,9,11
29753,1,1,1,4,3,0,0,0,0,0,1,1,2
29754,1,1,1,5,3,0,0,0,0,0,3,1,4
29755,1,1,2,6,3,0,0,0,0,0,9,1,4
29756,2,1,9,7,3,0,0,0,0,0,1,9,11
29757,1,2,1,6,3,0,0,2,0,0,9,9,11
29758,2,1,1,5,3,0,0,0,0,0,19,1,9
29759,3,1,2,6,3,0,0,0,0,0,9,1,4
29760,1,1,1,5,3,0,0,0,0,0,9,1,6
29761,1,2,9,7,3,0,0,1,0,0,9,9,11
29762,1,1,1,7,3,0,0,0,0,0,19,1,4
29763,1,1,1,7,3,0,0,0,0,0,3,1,2
29764,2,2,2,2,3,0,0,2,0,0,9,1,2
29765,1,1,1,6,3,0,0,0,0,0,9,1,3
29766,1,1,1,5,3,0,0,0,0,0,1,1,5
29767,1,1,1,7,3,0,0,0,0,0,9,1,4
29768,2,1,1,7,3,0,0,0,0,0,3,1,3
29769,2,1,1,10,3,0,0,0,0,0,1,1,4
29770,1,1,1,7,3,0,0,0,0,0,3,1,1
29771,1,1,1,6,3,0,0,0,0,0,1,1,1
29772,1,1,2,6,2,0,0,0,0,0,1,1,3
29773,1,2,2,10,3,0,0,0,3,0,11,1,2
29774,1,1,2,5,3,0,0,0,0,0,3,1,3
29775,2,1,1,6,2,0,0,0,0,0,3,1,2
29776,1,3,1,2,3,5,3,0,0,0,0,1,3
29777,1,1,1,7,3,0,0,0,0,0,3,1,4
29778,1,1,1,6,3,0,0,0,0,0,9,1,2
29779,1,3,1,8,3,6,9,0,0,0,0,1,4
29780,1,3,2,8,3,5,1,0,0,0,0,1,6
29781,1,1,1,7,3,0,0,0,0,0,4,1,7
29782,1,2,2,7,3,0,0,0,4,0,11,1,1
29783,1,1,1,7,3,0,0,0,0,0,3,1,3
29784,1,2,1,5,3,0,0,1,0,0,9,1,4
29785,1,3,1,1,3,5,3,0,0,0,0,1,2
29786,1,1,2,7,3,0,0,0,0,0,1,1,5
29787,2,1,1,6,3,0,0,0,0,0,1,1,2
29788,1,1,1,4,3,0,0,0,0,0,9,1,5
29789,1,2,1,4,3,0,0,1,0,0,9,1,5
29790,1,1,1,5,3,0,0,0,0,0,1,9,11
29791,1,1,1,7,3,0,0,0,0,0,3,1,4
29792,1,1,2,6,3,0,0,0,0,0,3,1,5
29793,2,1,2,7,3,0,0,0,0,0,1,9,11
29794,1,3,2,5,3,4,1,0,0,0,0,1,4
29795,1,1,1,9,3,0,0,0,0,0,9,1,1
29796,1,2,1,6,3,0,0,1,0,0,9,1,4
29797,2,1,1,7,3,0,0,0,0,0,9,1,2
29798,2,1,1,6,2,0,0,0,0,0,3,1,4
29799,2,1,1,4,2,0,0,0,0,0,3,1,7
29800,1,1,1,6,3,0,0,0,0,0,3,1,1
29801,2,1,1,7,3,0,0,0,0,0,3,1,5
29802,1,1,2,8,3,0,0,0,0,0,9,9,11
29803,1,2,2,2,3,0,0,2,0,0,9,1,2
29804,1,1,1,5,3,0,0,0,0,0,3,1,2
29805,1,3,1,9,2,5,1,0,0,2,0,1,1
29806,2,1,1,7,3,0,0,0,0,0,9,1,1
29807,2,2,2,7,3,0,0,1,0,0,9,1,7
29808,2,2,2,4,3,0,0,2,0,0,9,1,1
29809,1,1,2,10,3,0,0,0,0,0,9,1,5
29810,2,1,1,9,3,0,0,0,0,0,9,1,6
29811,2,1,1,5,3,0,0,0,0,0,9,1,7
29812,3,2,2,11,2,0,0,0,4,0,11,1,4
29813,2,1,1,7,3,0,0,0,0,0,1,1,1
29814,2,1,2,5,3,0,0,0,0,0,9,1,1
29815,1,1,2,6,2,0,0,0,0,0,9,1,1
29816,1,3,2,11,2,6,9,0,0,2,0,1,1
29817,1,3,1,7,2,9,8,0,0,2,0,1,7
29818,1,1,2,9,3,0,0,0,0,0,9,1,7
29819,1,3,2,8,3,10,1,0,0,2,0,1,4
29820,1,1,2,6,2,0,0,0,0,0,9,3,8
29821,2,1,1,10,2,0,0,0,0,0,9,1,10
29822,1,3,2,6,3,10,5,0,0,2,0,1,2
29823,1,3,1,2,3,9,5,0,0,2,0,1,1
29824,1,3,1,6,2,8,1,0,0,2,0,1,5
29825,1,1,2,5,3,0,0,0,0,0,9,1,1
29826,1,1,1,5,3,0,0,0,0,0,9,3,7
29827,1,2,1,4,3,0,0,1,0,0,9,1,1
29828,2,2,2,7,3,0,0,1,0,0,9,1,1
29829,2,1,1,7,3,0,0,0,0,0,9,1,1
29830,1,1,2,8,3,0,0,0,0,0,9,1,5
29831,2,1,2,8,3,0,0,0,0,0,9,1,3
29832,1,3,2,9,2,7,3,0,0,2,0,9,11
29833,1,3,1,5,3,5,9,0,0,2,0,1,6
29834,1,1,1,9,3,0,0,0,0,0,9,1,5
29835,2,1,1,4,3,0,0,0,0,0,1,1,1
29836,3,1,1,6,3,0,0,0,0,0,3,1,5
29837,2,1,1,7,3,0,0,0,0,0,1,9,11
29838,1,1,2,7,3,0,0,0,0,0,1,1,9
29839,1,3,1,6,3,1,1,0,0,0,0,1,1
29840,1,1,1,8,3,0,0,0,0,0,3,1,2
29841,2,1,1,6,2,0,0,0,0,0,1,1,1
29842,1,2,2,10,3,0,0,9,0,0,9,1,9
29843,1,1,2,5,3,0,0,0,0,0,9,1,5
29844,1,1,1,4,3,0,0,0,0,0,9,1,3
29845,1,3,1,7,3,6,9,0,0,0,0,1,8
29846,1,2,2,11,3,0,0,0,4,0,11,1,3
29847,1,1,1,6,3,0,0,0,0,0,9,1,2
29848,1,3,2,2,3,5,1,0,0,0,0,1,2
29849,1,1,2,6,3,0,0,0,0,0,9,1,3
29850,1,3,1,6,3,9,5,0,0,0,0,1,4
